Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
4;2020;7003;Baltimore;Def;bal;a;was;6;4000
4;2020;7007;Cincinnati;Def;cin;h;jac;5;2900
4;2020;7008;Cleveland;Def;cle;a;dal;5;2300
4;2020;7028;Seattle;Def;sea;a;mia;5;3400
4;2020;7012;Green Bay;Def;gnb;h;atl;5;2900
4;2020;7017;Minnesota;Def;min;a;hou;5;2800
4;2020;7020;New York G;Def;nyg;a;lar;5;2600
4;2020;7019;New Orleans;Def;nor;a;det;4;3500
4;2020;7031;Washington;Def;was;h;bal;4;2100
4;2020;7018;New England;Def;nwe;a;kan;4;3200
4;2020;7026;LA Chargers;Def;lac;a;tam;4;2900
4;2020;7005;Carolina;Def;car;h;ari;3;2700
4;2020;7016;Miami;Def;mia;h;sea;3;2000
4;2020;7014;Jacksonville;Def;jac;a;cin;2;3000
4;2020;7032;Houston;Def;hou;h;min;2;2500
4;2020;7006;Chicago;Def;chi;h;ind;2;3100
4;2020;7001;Arizona;Def;ari;a;car;1;3600
4;2020;7022;Las Vegas;Def;lvr;h;buf;0;2700
4;2020;7011;Detroit;Def;det;h;nor;0;2200
4;2020;7002;Atlanta;Def;atl;a;gnb;0;2400
4;2020;7009;Dallas;Def;dal;h;cle;-2;3300
